"Restaurant ID","Restaurant name","Subzone","City","Overview","Metric","15 Jun, 2026"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Customer segmentation","Late night orders","0"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Ads","Sales from ads (Rs)","2535.25"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Ads","Ads CTR (%)","13"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Ads","Ads impressions","415"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Ads","Ads menu opens","54"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Ads","Ads orders","6"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Ads","Ads spend (Rs)","352.17799377441406"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Ads","Ads ROI","9.296435489655112"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Offers","Orders with offers","2207.1"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Offers","Gross sales from offers (Rs)","5"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Offers","Discount given (Rs)","738.75"
"20167617","GGB - Green Grain Bowl","Aundh","Pune","Offers","Effective discount (%)","33.47152223791249"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Sales","Delivered orders","2"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Sales","Sales (Rs)","374.75"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Sales","Market share (%)","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","Average rating","4.1041998863220215"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","Rated orders","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","Bad orders","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","Rejected orders","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","KPT+10 delayed orders","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","Poor rated orders","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","Total complaints","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","Non-refunded complaints","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","Total complaints - Poor packaging","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","Total complaints - Poor quality","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","Total complaints - Wrong order","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","Total complaints - Missing items","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","Self logs other ors","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","Lost sales (Rs)","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","Online %","100"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","Offline time (in hours)","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","KPT (in minutes)","29.125"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer experience","FOR accuracy (%)","50"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer funnel","Impressions","597"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer funnel","Impressions to menu (%)","6.7"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer funnel","Menu opens","40"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer funnel","Menu to cart (%)","25"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer funnel","Cart builds","10"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer funnel","Cart to orders (%)","20"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer funnel","Placed Orders","2"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer segmentation","New user orders","2"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer segmentation","Repeat user orders","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer segmentation","Lapsed user orders","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer segmentation","Breakfast orders","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer segmentation","Lunch orders","1"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer segmentation","Snacks orders","1"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer segmentation","Dinner orders","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Customer segmentation","Late night orders","0"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Ads","Sales from ads (Rs)","65"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Ads","Ads CTR (%)","6.5"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Ads","Ads impressions","571"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Ads","Ads menu opens","37"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Ads","Ads orders","1"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Ads","Ads spend (Rs)","320.3983154296875"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Ads","Ads ROI","0.6398285825100973"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Offers","Orders with offers","374.75"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Offers","Gross sales from offers (Rs)","2"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Offers","Discount given (Rs)","210.25"
"21434267","Bowl of Bliss","Anekal","Bengaluru","Offers","Effective discount (%)","56.10406937958639"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Sales","Delivered orders","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Sales","Sales (Rs)","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Sales","Market share (%)","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","Average rating","3.174499988555908"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","Rated orders","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","Bad orders","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","Rejected orders","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","KPT+10 delayed orders","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","Poor rated orders","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","Total complaints","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","Non-refunded complaints","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","Total complaints - Poor packaging","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","Total complaints - Poor quality","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","Total complaints - Wrong order","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","Total complaints - Missing items","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","Self logs other ors","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","Lost sales (Rs)","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","Online %","100"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","Offline time (in hours)","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","KPT (in minutes)","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer experience","FOR accuracy (%)","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer funnel","Impressions","34"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer funnel","Impressions to menu (%)","5.9"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer funnel","Menu opens","2"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer funnel","Menu to cart (%)","50"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer funnel","Cart builds","1"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer funnel","Cart to orders (%)","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer funnel","Placed Orders","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer segmentation","New user orders","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer segmentation","Repeat user orders","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer segmentation","Lapsed user orders","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer segmentation","Breakfast orders","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer segmentation","Lunch orders","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer segmentation","Snacks orders","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer segmentation","Dinner orders","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Customer segmentation","Late night orders","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Ads","Sales from ads (Rs)","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Ads","Ads CTR (%)","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Ads","Ads impressions","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Ads","Ads menu opens","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Ads","Ads orders","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Ads","Ads spend (Rs)","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Ads","Ads ROI","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Offers","Orders with offers","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Offers","Gross sales from offers (Rs)","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Offers","Discount given (Rs)","0"
"22021589","Vibes & Bites Cafe","Majiwada, Thane West","Mumbai","Offers","Effective discount (%)","0"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Sales","Delivered orders","8"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Sales","Sales (Rs)","2838"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Sales","Market share (%)","0"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","Average rating","3.903700113296509"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","Rated orders","0"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","Bad orders","1"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","Rejected orders","1"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","KPT+10 delayed orders","0"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","Poor rated orders","0"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","Total complaints","0"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","Non-refunded complaints","0"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","Total complaints - Poor packaging","0"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","Total complaints - Poor quality","0"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","Total complaints - Wrong order","0"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","Total complaints - Missing items","0"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","Self logs other ors","0"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","Lost sales (Rs)","450.4"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","Online %","82.8"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","Offline time (in hours)","2"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","KPT (in minutes)","15.825"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer experience","FOR accuracy (%)","88.9"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer funnel","Impressions","1925"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer funnel","Impressions to menu (%)","6"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer funnel","Menu opens","115"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer funnel","Menu to cart (%)","22.6"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer funnel","Cart builds","26"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer funnel","Cart to orders (%)","34.6"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer funnel","Placed Orders","9"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer segmentation","New user orders","1"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer segmentation","Repeat user orders","7"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer segmentation","Lapsed user orders","1"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer segmentation","Breakfast orders","0"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer segmentation","Lunch orders","1"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer segmentation","Snacks orders","0"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer segmentation","Dinner orders","6"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Customer segmentation","Late night orders","2"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Ads","Sales from ads (Rs)","2973.2000000000003"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Ads","Ads CTR (%)","5.8"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Ads","Ads impressions","1700"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Ads","Ads menu opens","98"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Ads","Ads orders","8"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Ads","Ads spend (Rs)","1262.025520324707"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Ads","Ads ROI","2.8707818832917398"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Offers","Orders with offers","3127.4"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Offers","Gross sales from offers (Rs)","8"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Offers","Discount given (Rs)","725.5999946594238"
"21413169","FawaFill - Falafel | Shawarma","4 Bungalows","Mumbai","Offers","Effective discount (%)","23.201381892851035"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Sales","Delivered orders","28"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Sales","Sales (Rs)","12650"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Sales","Market share (%)","0"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","Average rating","3.839200019836426"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","Rated orders","2"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","Bad orders","0"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","Rejected orders","0"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","KPT+10 delayed orders","0"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","Poor rated orders","0"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","Total complaints","0"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","Non-refunded complaints","0"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","Total complaints - Poor packaging","0"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","Total complaints - Poor quality","0"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","Total complaints - Wrong order","0"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","Total complaints - Missing items","0"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","Self logs other ors","2"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","Lost sales (Rs)","0"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","Online %","100"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","Offline time (in hours)","0"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","KPT (in minutes)","20.8388"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer experience","FOR accuracy (%)","67.9"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer funnel","Impressions","2741"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer funnel","Impressions to menu (%)","7.4"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer funnel","Menu opens","204"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer funnel","Menu to cart (%)","36.8"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer funnel","Cart builds","75"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer funnel","Cart to orders (%)","37.3"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer funnel","Placed Orders","28"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer segmentation","New user orders","18"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer segmentation","Repeat user orders","6"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer segmentation","Lapsed user orders","4"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer segmentation","Breakfast orders","4"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer segmentation","Lunch orders","11"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer segmentation","Snacks orders","1"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer segmentation","Dinner orders","12"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Customer segmentation","Late night orders","0"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Ads","Sales from ads (Rs)","10350"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Ads","Ads CTR (%)","8.3"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Ads","Ads impressions","2019"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Ads","Ads menu opens","167"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Ads","Ads orders","24"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Ads","Ads spend (Rs)","867"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Ads","Ads ROI","14.16955017301038"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Offers","Orders with offers","9425"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Offers","Gross sales from offers (Rs)","21"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Offers","Discount given (Rs)","2307"
"21785098","Udipi's Aahar","Preet Vihar","Delhi NCR","Offers","Effective discount (%)","24.477453580901855"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Sales","Delivered orders","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Sales","Sales (Rs)","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Sales","Market share (%)","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","Average rating","3.775899887084961"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","Rated orders","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","Bad orders","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","Rejected orders","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","KPT+10 delayed orders","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","Poor rated orders","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","Total complaints","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","Non-refunded complaints","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","Total complaints - Poor packaging","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","Total complaints - Poor quality","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","Total complaints - Wrong order","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","Total complaints - Missing items","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","Self logs other ors","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","Lost sales (Rs)","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","Online %","28.29"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","Offline time (in hours)","8"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","KPT (in minutes)","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer experience","FOR accuracy (%)","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer funnel","Impressions","689"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer funnel","Impressions to menu (%)","8.6"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer funnel","Menu opens","59"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer funnel","Menu to cart (%)","11.9"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer funnel","Cart builds","7"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer funnel","Cart to orders (%)","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer funnel","Placed Orders","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer segmentation","New user orders","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer segmentation","Repeat user orders","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer segmentation","Lapsed user orders","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer segmentation","Breakfast orders","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer segmentation","Lunch orders","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer segmentation","Snacks orders","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer segmentation","Dinner orders","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Customer segmentation","Late night orders","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Ads","Sales from ads (Rs)","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Ads","Ads CTR (%)","7.7"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Ads","Ads impressions","416"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Ads","Ads menu opens","32"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Ads","Ads orders","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Ads","Ads spend (Rs)","200.37288284301758"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Ads","Ads ROI","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Offers","Orders with offers","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Offers","Gross sales from offers (Rs)","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Offers","Discount given (Rs)","0"
"21814055","Tooscana Cafe","Nedumbassery","Kochi","Offers","Effective discount (%)","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Sales","Delivered orders","2"
"22305669","Fusion Tadka","Chandivali","Mumbai","Sales","Sales (Rs)","317"
"22305669","Fusion Tadka","Chandivali","Mumbai","Sales","Market share (%)","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","Average rating","4.146900177001953"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","Rated orders","1"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","Bad orders","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","Rejected orders","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","KPT+10 delayed orders","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","Poor rated orders","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","Total complaints","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","Non-refunded complaints","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","Total complaints - Poor packaging","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","Total complaints - Poor quality","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","Total complaints - Wrong order","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","Total complaints - Missing items","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","Self logs other ors","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","Lost sales (Rs)","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","Online %","100"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","Offline time (in hours)","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","KPT (in minutes)","14.075"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer experience","FOR accuracy (%)","100"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer funnel","Impressions","554"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer funnel","Impressions to menu (%)","7.2"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer funnel","Menu opens","40"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer funnel","Menu to cart (%)","37.5"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer funnel","Cart builds","15"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer funnel","Cart to orders (%)","13.3"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer funnel","Placed Orders","2"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer segmentation","New user orders","1"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer segmentation","Repeat user orders","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer segmentation","Lapsed user orders","1"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer segmentation","Breakfast orders","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer segmentation","Lunch orders","1"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer segmentation","Snacks orders","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer segmentation","Dinner orders","1"
"22305669","Fusion Tadka","Chandivali","Mumbai","Customer segmentation","Late night orders","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Ads","Sales from ads (Rs)","0"
"22305669","Fusion Tadka","Chandivali","Mumbai","Ads","Ads CTR (%)","6.9"
"22305669","Fusion Tadka","Chandivali","Mumbai","Ads","Ads impressions","392"
"22305669","Fusion Tadka","Chandivali","Mumbai","Ads","Ads menu opens","27"
